Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",6.129791037,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",26.67118365,CTS
ESP,Spain,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",3.935425043,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",0.775839329,CTS
HRV,Croatia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",0.642831249,CTS
HUN,Hungary,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",4.091297897,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",4.070106309,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",1.873227459,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",1.199084246,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",7.940041531,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",25.55093412,CTS
VEN,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2016,"Rate per 100,000 population",0.006469361,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2013,"Rate per 100,000 population",0.338215024,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2013,"Rate per 100,000 population",1.408583384,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2013,"Rate per 100,000 population",1.852308208,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2013,"Rate per 100,000 population",1.037181604,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2013,"Rate per 100,000 population",1.200736981,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2013,"Rate per 100,000 population",0.023742983,CTS
SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2013,"Rate per 100,000 population",0.877202387,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,"Rate per 100,000 population",0.287234337,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,"Rate per 100,000 population",1.497221942,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,"Rate per 100,000 population",1.284672095,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,"Rate per 100,000 population",1.027727837,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,"Rate per 100,000 population",1.200153465,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,"Rate per 100,000 population",5.817702611,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,"Rate per 100,000 population",0.023551094,CTS
SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2014,"Rate per 100,000 population",2.627109532,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",0.354073504,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",1.579342961,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",2.269685772,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",0.67461963,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",1.218103571,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",5.811742668,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",0.218636343,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",0.011684322,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",0.932702619,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",2.798499702,CTS
SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",1.453154653,CTS
VEN,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2015,"Rate per 100,000 population",3.443374837,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",2.516033892,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",1.869495539,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",3.423865233,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",0.654818519,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",1.159045364,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",6.959886393,CTS
ESP,Spain,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",3.278343073,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",5.101917515,CTS
HRV,Croatia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",0.195514363,CTS
HUN,Hungary,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",0.149500487,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",0.146925618,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",0.110399647,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",0.015460436,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",0,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",1.04692218,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",3.548648861,CTS
SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",4.137557427,CTS
VEN,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2016,"Rate per 100,000 population",0.418738906,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2013,"Rate per 100,000 population",2.396224748,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2013,"Rate per 100,000 population",20.41840816,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2013,"Rate per 100,000 population",8.208432625,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2013,"Rate per 100,000 population",5.742372949,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2013,"Rate per 100,000 population",12.01631752,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2013,"Rate per 100,000 population",0.094571183,CTS
SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2013,"Rate per 100,000 population",6.976396366,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2014,"Rate per 100,000 population",3.50251311,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2014,"Rate per 100,000 population",19.9341411,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2014,"Rate per 100,000 population",6.859794851,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2014,"Rate per 100,000 population",5.686493333,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2014,"Rate per 100,000 population",12.01605143,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2014,"Rate per 100,000 population",32.56831669,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2014,"Rate per 100,000 population",0.062509982,CTS
SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2014,"Rate per 100,000 population",5.443234465,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",3.654097668,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",21.35171877,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",7.862821723,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",4.62525099,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",11.60352168,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",33.57281896,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",2.764473748,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",0.120115384,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",10.64526327,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",20.03474247,CTS
SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",4.100607939,CTS
VEN,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",0.026073701,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",17.01163801,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",23.53489572,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",7.643996144,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",4.629170853,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",11.49335819,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",38.10579783,CTS
ESP,Spain,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",17.63543854,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",0,CTS
HRV,Croatia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",0.596914731,CTS
HUN,Hungary,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",1.772895755,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",1.589885277,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",2.903502561,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",0.09223725,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",7.611940641,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",9.976229633,CTS
SVK,Slovakia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",19.73181977,CTS
SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",5.710155369,CTS
VEN,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",3.27996617,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,"Rate per 100,000 population",0.024158216,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,"Rate per 100,000 population",0,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,"Rate per 100,000 population",1.952432976,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,"Rate per 100,000 population",2.039352858,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,"Rate per 100,000 population",0.038733451,CTS
FIN,Finland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,"Rate per 100,000 population",5.311418371,CTS
SWE,Sweden,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,"Rate per 100,000 population",15.99441378,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,"Rate per 100,000 population",0.119680974,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,"Rate per 100,000 population",0,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,"Rate per 100,000 population",2.297586632,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,"Rate per 100,000 population",2.020764439,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,"Rate per 100,000 population",0.038714628,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,"Rate per 100,000 population",2.089806143,CTS
FIN,Finland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,"Rate per 100,000 population",4.876949174,CTS
SWE,Sweden,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,"Rate per 100,000 population",29.45644953,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",65.3396495,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",0.070814701,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",0.394363577,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",0,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",1.805986528,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",2.071125234,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",0.058004932,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",1.733630472,CTS
FIN,Finland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",6.563653159,CTS
ITA,Italy,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",1.383049371,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",0.072878781,CTS
NOR,Norway,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",126.4067875,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",21.36333142,CTS
SWE,Sweden,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",32.50617323,CTS
VEN,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",1.441872063,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",92.64298866,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0.442635592,CTS
AZE,Azerbaijan,Asia,Western Asia,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0.671243121,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0.512031098,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",1.711932616,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",1.220343604,CTS
CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0.038634845,CTS
DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",1.510233755,CTS
ESP,Spain,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",2.581476029,CTS
FIN,Finland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",7.684086515,CTS
FRA,France,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",13.50618842,CTS
HRV,Croatia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",1.319721949,CTS
HUN,Hungary,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0.021357212,CTS
ITA,Italy,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",1.713122025,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0.367314045,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0.110399647,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0,CTS
NOR,Norway,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",151.1746463,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",19.06270802,CTS
POL,Poland,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",1.957363843,CTS
SWE,Sweden,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",35.55817821,CTS
VEN,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0.176655476,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2013,"Rate per 100,000 population",0.576015564,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2013,"Rate per 100,000 population",0,CTS
CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2013,"Rate per 100,000 population",14.38918695,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2013,"Rate per 100,000 population",10.17208134,CTS
